Order_ID,Date,Plant_ID,Plant_Name,Plant_Capacity,Remaining Inventory level,Distribution_Center_ID,Distribution_Center_Name,Demand,Supply,Unit_Cost,Quantity_Shipped,Shipping_Cost,Fulfillment_Status,Demand_Surplus,Demand_Surplus_Status
450,2024-03-26,P2,Plant B,1321,0,DC3,Distribution Center 3,634,212,5.54,212,1174.48,Fulfilled,422,Partially Filled
451,2024-03-27,P1,Plant A,2220,818,DC1,Distribution Center 1,1402,1402,4.52,1402,6337.039999999999,Fulfilled,0,Filled
452,2024-03-27,P1,Plant A,2220,79,DC2,Distribution Center 2,739,739,5.76,739,4256.639999999999,Fulfilled,0,Filled
453,2024-03-27,P1,Plant A,2220,0,DC3,Distribution Center 3,948,79,5.31,79,419.48999999999995,Fulfilled,869,Partially Filled
454,2024-03-27,P2,Plant B,1767,376,DC1,Distribution Center 1,1391,1391,5.96,1391,8290.36,Fulfilled,0,Filled
455,2024-03-27,P2,Plant B,1767,0,DC2,Distribution Center 2,934,376,4.5,376,1692.0,Fulfilled,558,Partially Filled
456,2024-03-28,P1,Plant A,2077,1135,DC1,Distribution Center 1,942,942,4.58,942,4314.36,Fulfilled,0,Filled
457,2024-03-28,P1,Plant A,2077,0,DC2,Distribution Center 2,1352,1135,4.59,1135,5209.65,Fulfilled,217,Partially Filled
458,2024-03-28,P2,Plant B,2821,2132,DC1,Distribution Center 1,689,689,4.35,689,2997.1499999999996,Fulfilled,0,Filled
459,2024-03-28,P2,Plant B,2821,1349,DC2,Distribution Center 2,783,783,3.77,783,2951.91,Fulfilled,0,Filled
460,2024-03-28,P2,Plant B,2821,498,DC3,Distribution Center 3,851,851,5.34,851,4544.34,Fulfilled,0,Filled
461,2024-03-29,P1,Plant A,1875,566,DC1,Distribution Center 1,1309,1309,4.71,1309,6165.39,Fulfilled,0,Filled
462,2024-03-29,P1,Plant A,1875,0,DC2,Distribution Center 2,1248,566,5.32,566,3011.1200000000003,Fulfilled,682,Partially Filled
463,2024-03-29,P2,Plant B,2607,1856,DC1,Distribution Center 1,751,751,5.78,751,4340.78,Fulfilled,0,Filled
464,2024-03-29,P2,Plant B,2607,768,DC2,Distribution Center 2,1088,1088,6.05,1088,6582.4,Fulfilled,0,Filled
465,2024-03-29,P2,Plant B,2607,0,DC3,Distribution Center 3,1126,768,6.26,768,4807.68,Fulfilled,358,Partially Filled
466,2024-03-30,P1,Plant A,2234,752,DC1,Distribution Center 1,1482,1482,5.29,1482,7839.78,Fulfilled,0,Filled
467,2024-03-30,P1,Plant A,2234,0,DC2,Distribution Center 2,805,752,5.04,752,3790.08,Fulfilled,53,Partially Filled
468,2024-03-30,P2,Plant B,2276,1559,DC1,Distribution Center 1,717,717,4.75,717,3405.75,Fulfilled,0,Filled
469,2024-03-30,P2,Plant B,2276,810,DC2,Distribution Center 2,749,749,5.86,749,4389.14,Fulfilled,0,Filled
470,2024-03-30,P2,Plant B,2276,0,DC3,Distribution Center 3,1415,810,3.94,810,3191.4,Fulfilled,605,Partially Filled
471,2024-03-31,P1,Plant A,2112,1496,DC1,Distribution Center 1,616,616,5.24,616,3227.84,Fulfilled,0,Filled
472,2024-03-31,P1,Plant A,2112,442,DC2,Distribution Center 2,1270,1054,5.79,1054,6102.66,Fulfilled,216,Partially Filled
473,2024-03-31,P1,Plant A,2112,0,DC3,Distribution Center 3,699,442,4.89,442,2161.3799999999997,Fulfilled,257,Partially Filled
474,2024-03-31,P2,Plant B,2180,1441,DC1,Distribution Center 1,739,739,6.16,739,4552.24,Fulfilled,0,Filled
475,2024-03-31,P2,Plant B,2180,371,DC2,Distribution Center 2,1132,1070,4.29,1070,4590.3,Fulfilled,62,Partially Filled
476,2024-03-31,P2,Plant B,2180,0,DC3,Distribution Center 3,1216,371,4.84,371,1795.6399999999999,Fulfilled,845,Partially Filled
477,2024-04-01,P1,Plant A,2504,1482,DC1,Distribution Center 1,1022,1022,5.69,1022,5815.18,Fulfilled,0,Filled
478,2024-04-01,P1,Plant A,2504,317,DC2,Distribution Center 2,1516,1165,4.68,1165,5452.2,Fulfilled,351,Partially Filled
479,2024-04-01,P1,Plant A,2504,0,DC3,Distribution Center 3,1417,317,4.72,317,1496.24,Fulfilled,1100,Partially Filled
480,2024-04-01,P2,Plant B,2049,1511,DC1,Distribution Center 1,538,538,6.11,538,3287.1800000000003,Fulfilled,0,Filled
481,2024-04-01,P2,Plant B,2049,460,DC2,Distribution Center 2,1051,1051,5.41,1051,5685.91,Fulfilled,0,Filled
482,2024-04-01,P2,Plant B,2049,0,DC3,Distribution Center 3,579,460,6.1,460,2806.0,Fulfilled,119,Partially Filled
483,2024-04-02,P1,Plant A,2490,1211,DC1,Distribution Center 1,1279,1279,4.81,1279,6151.99,Fulfilled,0,Filled
484,2024-04-02,P1,Plant A,2490,118,DC2,Distribution Center 2,1098,1093,4.28,1093,4678.04,Fulfilled,5,Partially Filled
485,2024-04-02,P1,Plant A,2490,0,DC3,Distribution Center 3,1115,118,4.66,118,549.88,Fulfilled,997,Partially Filled
486,2024-04-02,P2,Plant B,1765,334,DC1,Distribution Center 1,1431,1431,4.86,1431,6954.660000000001,Fulfilled,0,Filled
487,2024-04-02,P2,Plant B,1765,0,DC2,Distribution Center 2,1284,334,4.71,334,1573.14,Fulfilled,950,Partially Filled
488,2024-04-03,P1,Plant A,2164,887,DC1,Distribution Center 1,1277,1277,4.6,1277,5874.2,Fulfilled,0,Filled
489,2024-04-03,P1,Plant A,2164,0,DC2,Distribution Center 2,1138,887,4.22,887,3743.14,Partially Fulfilled,251,Partially Filled
490,2024-04-03,P2,Plant B,3031,1579,DC1,Distribution Center 1,1452,1452,4.8,1452,6969.599999999999,Fulfilled,0,Filled
491,2024-04-03,P2,Plant B,3031,777,DC2,Distribution Center 2,802,802,5.3,802,4250.599999999999,Fulfilled,0,Filled
492,2024-04-03,P2,Plant B,3031,0,DC3,Distribution Center 3,1150,777,5.82,777,4522.14,Fulfilled,373,Partially Filled
493,2024-04-04,P1,Plant A,2816,1379,DC1,Distribution Center 1,1437,1437,5.28,1437,7587.360000000001,Fulfilled,0,Filled
494,2024-04-04,P1,Plant A,2816,213,DC2,Distribution Center 2,1166,1166,4.66,1166,5433.56,Fulfilled,0,Filled
495,2024-04-04,P1,Plant A,2816,0,DC3,Distribution Center 3,1420,213,5.71,213,1216.23,Fulfilled,1207,Partially Filled
496,2024-04-04,P2,Plant B,2716,1521,DC1,Distribution Center 1,1361,1195,5.41,1195,6464.95,Fulfilled,166,Partially Filled
497,2024-04-04,P2,Plant B,2716,422,DC2,Distribution Center 2,1099,1099,4.62,1099,5077.38,Fulfilled,0,Filled
498,2024-04-04,P2,Plant B,2716,0,DC3,Distribution Center 3,935,422,5.52,422,2329.4399999999996,Fulfilled,513,Partially Filled
499,2024-04-05,P1,Plant A,2477,1636,DC1,Distribution Center 1,1383,841,5.72,841,4810.5199999999995,Fulfilled,542,Partially Filled
500,2024-04-05,P1,Plant A,2477,496,DC2,Distribution Center 2,1140,1140,4.82,1140,5494.8,Fulfilled,0,Filled
501,2024-04-05,P1,Plant A,2477,0,DC3,Distribution Center 3,1170,496,5.15,496,2554.4,Fulfilled,674,Partially Filled
502,2024-04-05,P2,Plant B,1984,835,DC1,Distribution Center 1,1190,1149,4.44,1149,5101.56,Fulfilled,41,Partially Filled
503,2024-04-05,P2,Plant B,1984,0,DC2,Distribution Center 2,1337,835,5.54,835,4625.9,Fulfilled,502,Partially Filled
504,2024-04-06,P1,Plant A,1928,1212,DC1,Distribution Center 1,716,716,4.6,716,3293.6,Fulfilled,0,Filled
505,2024-04-06,P1,Plant A,1928,0,DC2,Distribution Center 2,1303,1212,3.81,1212,4617.72,Fulfilled,91,Partially Filled
506,2024-04-06,P2,Plant B,1764,621,DC1,Distribution Center 1,1143,1143,4.72,1143,5394.96,Fulfilled,0,Filled
507,2024-04-06,P2,Plant B,1764,0,DC2,Distribution Center 2,1349,621,4.59,621,2850.39,Fulfilled,728,Partially Filled
508,2024-04-07,P1,Plant A,2712,1724,DC1,Distribution Center 1,988,988,3.68,988,3635.84,Fulfilled,0,Filled
509,2024-04-07,P1,Plant A,2712,639,DC2,Distribution Center 2,1085,1085,5.9,1085,6401.5,Fulfilled,0,Filled
510,2024-04-07,P1,Plant A,2712,0,DC3,Distribution Center 3,729,639,5.67,639,3623.13,Fulfilled,90,Partially Filled
511,2024-04-07,P2,Plant B,2251,910,DC1,Distribution Center 1,1448,1341,4.33,1341,5806.53,Fulfilled,107,Partially Filled
512,2024-04-07,P2,Plant B,2251,156,DC2,Distribution Center 2,754,754,5.16,754,3890.6400000000003,Fulfilled,0,Filled
513,2024-04-07,P2,Plant B,2251,0,DC3,Distribution Center 3,684,156,4.42,156,689.52,Fulfilled,528,Partially Filled
514,2024-04-08,P1,Plant A,2153,1239,DC1,Distribution Center 1,914,914,5.3,914,4844.2,Fulfilled,0,Filled
515,2024-04-08,P1,Plant A,2153,0,DC2,Distribution Center 2,1400,1239,4.82,1239,5971.9800000000005,Fulfilled,161,Partially Filled
516,2024-04-08,P2,Plant B,2816,2072,DC1,Distribution Center 1,744,744,5.24,744,3898.56,Fulfilled,0,Filled
517,2024-04-08,P2,Plant B,2816,1339,DC2,Distribution Center 2,733,733,5.86,733,4295.38,Fulfilled,0,Filled
518,2024-04-08,P2,Plant B,2816,131,DC3,Distribution Center 3,1414,1208,4.99,1208,6027.92,Fulfilled,206,Partially Filled
519,2024-04-09,P1,Plant A,2364,1834,DC1,Distribution Center 1,530,530,6.0,530,3180.0,Fulfilled,0,Filled
520,2024-04-09,P1,Plant A,2364,1129,DC2,Distribution Center 2,705,705,4.13,705,2911.65,Fulfilled,0,Filled
521,2024-04-09,P1,Plant A,2364,212,DC3,Distribution Center 3,917,917,4.15,917,3805.55,Fulfilled,0,Filled
522,2024-04-09,P2,Plant B,2193,1181,DC1,Distribution Center 1,1426,1012,3.81,1012,3855.7200000000003,Fulfilled,414,Partially Filled
523,2024-04-09,P2,Plant B,2193,0,DC2,Distribution Center 2,1182,1181,5.79,1181,6837.99,Fulfilled,1,Partially Filled
524,2024-04-10,P1,Plant A,3128,2270,DC1,Distribution Center 1,1049,858,3.76,858,3226.08,Fulfilled,191,Partially Filled
525,2024-04-10,P1,Plant A,3128,1711,DC2,Distribution Center 2,559,559,5.16,559,2884.44,Fulfilled,0,Filled
526,2024-04-10,P1,Plant A,3128,995,DC3,Distribution Center 3,716,716,5.24,716,3751.84,Fulfilled,0,Filled
527,2024-04-10,P2,Plant B,1265,223,DC1,Distribution Center 1,1042,1042,6.09,1042,6345.78,Fulfilled,0,Filled
528,2024-04-10,P2,Plant B,1265,0,DC2,Distribution Center 2,1199,223,4.87,223,1086.01,Fulfilled,976,Partially Filled
529,2024-04-11,P1,Plant A,1994,836,DC1,Distribution Center 1,1158,1158,4.66,1158,5396.28,Fulfilled,0,Filled
530,2024-04-11,P1,Plant A,1994,0,DC2,Distribution Center 2,1429,836,5.36,836,4480.96,Fulfilled,593,Partially Filled
531,2024-04-11,P2,Plant B,2239,1311,DC1,Distribution Center 1,928,928,6.15,928,5707.200000000001,Fulfilled,0,Filled
532,2024-04-11,P2,Plant B,2239,818,DC2,Distribution Center 2,493,493,5.25,493,2588.25,Fulfilled,0,Filled
533,2024-04-11,P2,Plant B,2239,21,DC3,Distribution Center 3,797,797,6.05,797,4821.849999999999,Fulfilled,0,Filled
534,2024-04-12,P1,Plant A,3250,2074,DC1,Distribution Center 1,1176,1176,4.73,1176,5562.4800000000005,Fulfilled,0,Filled
535,2024-04-12,P1,Plant A,3250,1061,DC2,Distribution Center 2,1423,1013,4.96,1013,5024.48,Fulfilled,410,Partially Filled
536,2024-04-12,P1,Plant A,3250,26,DC3,Distribution Center 3,1035,1035,4.3,1035,4450.5,Fulfilled,0,Filled
537,2024-04-12,P2,Plant B,2762,2124,DC1,Distribution Center 1,638,638,5.27,638,3362.2599999999998,Fulfilled,0,Filled
538,2024-04-12,P2,Plant B,2762,756,DC2,Distribution Center 2,1368,1368,5.45,1368,7455.6,Fulfilled,0,Filled
539,2024-04-12,P2,Plant B,2762,0,DC3,Distribution Center 3,1398,756,4.06,756,3069.3599999999997,Fulfilled,642,Partially Filled
540,2024-04-13,P1,Plant A,1903,1348,DC1,Distribution Center 1,555,555,5.21,555,2891.55,Fulfilled,0,Filled
541,2024-04-13,P1,Plant A,1903,813,DC2,Distribution Center 2,535,535,5.24,535,2803.4,Fulfilled,0,Filled
542,2024-04-13,P1,Plant A,1903,0,DC3,Distribution Center 3,1063,813,4.67,813,3796.71,Fulfilled,250,Partially Filled
543,2024-04-13,P2,Plant B,1871,1226,DC1,Distribution Center 1,645,645,5.08,645,3276.6,Fulfilled,0,Filled
544,2024-04-13,P2,Plant B,1871,700,DC2,Distribution Center 2,526,526,6.25,526,3287.5,Fulfilled,0,Filled
545,2024-04-13,P2,Plant B,1871,0,DC3,Distribution Center 3,1295,700,4.81,700,3366.9999999999995,Fulfilled,595,Partially Filled
546,2024-04-14,P1,Plant A,1585,886,DC1,Distribution Center 1,699,699,5.14,699,3592.8599999999997,Fulfilled,0,Filled
547,2024-04-14,P1,Plant A,1585,0,DC2,Distribution Center 2,930,886,5.83,886,5165.38,Fulfilled,44,Partially Filled
548,2024-04-14,P2,Plant B,1489,12,DC1,Distribution Center 1,1477,1477,5.35,1477,7901.95,Fulfilled,0,Filled
549,2024-04-14,P2,Plant B,1489,0,DC2,Distribution Center 2,1370,12,4.9,12,58.800000000000004,Fulfilled,1358,Partially Filled
550,2024-04-15,P1,Plant A,2888,1426,DC1,Distribution Center 1,1462,1462,5.11,1462,7470.820000000001,Fulfilled,0,Filled
551,2024-04-15,P1,Plant A,2888,68,DC2,Distribution Center 2,1412,1358,6.2,1358,8419.6,Fulfilled,54,Partially Filled
552,2024-04-15,P1,Plant A,2888,0,DC3,Distribution Center 3,759,68,5.47,68,371.96,Fulfilled,691,Partially Filled
553,2024-04-15,P2,Plant B,2438,1177,DC1,Distribution Center 1,1416,1261,4.84,1261,6103.24,Fulfilled,155,Partially Filled
554,2024-04-15,P2,Plant B,2438,513,DC2,Distribution Center 2,664,664,4.79,664,3180.56,Fulfilled,0,Filled
555,2024-04-15,P2,Plant B,2438,0,DC3,Distribution Center 3,827,513,4.75,513,2436.75,Fulfilled,314,Partially Filled
556,2024-04-16,P1,Plant A,2530,1745,DC1,Distribution Center 1,785,785,4.03,785,3163.55,Fulfilled,0,Filled
557,2024-04-16,P1,Plant A,2530,509,DC2,Distribution Center 2,1236,1236,4.31,1236,5327.16,Fulfilled,0,Filled
558,2024-04-16,P1,Plant A,2530,0,DC3,Distribution Center 3,1027,509,5.14,509,2616.2599999999998,Fulfilled,518,Partially Filled
559,2024-04-16,P2,Plant B,2947,2225,DC1,Distribution Center 1,722,722,4.31,722,3111.8199999999997,Fulfilled,0,Filled
560,2024-04-16,P2,Plant B,2947,1649,DC2,Distribution Center 2,576,576,6.15,576,3542.4,Fulfilled,0,Filled
561,2024-04-16,P2,Plant B,2947,363,DC3,Distribution Center 3,1286,1286,4.57,1286,5877.02,Fulfilled,0,Filled
562,2024-04-17,P1,Plant A,2033,717,DC1,Distribution Center 1,1316,1316,4.57,1316,6014.120000000001,Fulfilled,0,Filled
563,2024-04-17,P1,Plant A,2033,0,DC2,Distribution Center 2,1235,717,4.62,717,3312.54,Fulfilled,518,Partially Filled
564,2024-04-17,P2,Plant B,2673,1903,DC1,Distribution Center 1,770,770,4.56,770,3511.2,Fulfilled,0,Filled
565,2024-04-17,P2,Plant B,2673,1113,DC2,Distribution Center 2,790,790,3.98,790,3144.2,Fulfilled,0,Filled
566,2024-04-17,P2,Plant B,2673,345,DC3,Distribution Center 3,768,768,5.95,768,4569.6,Fulfilled,0,Filled
567,2024-04-18,P1,Plant A,1456,329,DC1,Distribution Center 1,1342,1127,4.68,1127,5274.36,Fulfilled,215,Partially Filled
568,2024-04-18,P1,Plant A,1456,0,DC2,Distribution Center 2,1206,329,5.01,329,1648.29,Fulfilled,877,Partially Filled
569,2024-04-18,P2,Plant B,1596,218,DC1,Distribution Center 1,1378,1378,4.73,1378,6517.9400000000005,Fulfilled,0,Filled
570,2024-04-18,P2,Plant B,1596,0,DC2,Distribution Center 2,1255,218,4.75,218,1035.5,Partially Fulfilled,1037,Partially Filled
571,2024-04-19,P1,Plant A,1981,1349,DC1,Distribution Center 1,632,632,4.48,632,2831.36,Fulfilled,0,Filled
572,2024-04-19,P1,Plant A,1981,441,DC2,Distribution Center 2,908,908,5.52,908,5012.16,Fulfilled,0,Filled
573,2024-04-19,P1,Plant A,1981,0,DC3,Distribution Center 3,481,441,5.99,441,2641.59,Fulfilled,40,Partially Filled
574,2024-04-19,P2,Plant B,1878,988,DC1,Distribution Center 1,890,890,4.24,890,3773.6000000000004,Fulfilled,0,Filled
575,2024-04-19,P2,Plant B,1878,53,DC2,Distribution Center 2,935,935,4.62,935,4319.7,Fulfilled,0,Filled
576,2024-04-19,P2,Plant B,1878,0,DC3,Distribution Center 3,965,53,4.94,53,261.82,Fulfilled,912,Partially Filled
577,2024-04-20,P1,Plant A,2313,1612,DC1,Distribution Center 1,701,701,4.81,701,3371.81,Fulfilled,0,Filled
578,2024-04-20,P1,Plant A,2313,750,DC2,Distribution Center 2,862,862,4.28,862,3689.36,Fulfilled,0,Filled
579,2024-04-20,P1,Plant A,2313,0,DC3,Distribution Center 3,1049,750,4.22,750,3165.0,Fulfilled,299,Partially Filled
580,2024-04-20,P2,Plant B,2617,1530,DC1,Distribution Center 1,1087,1087,4.08,1087,4434.96,Fulfilled,0,Filled
581,2024-04-20,P2,Plant B,2617,679,DC2,Distribution Center 2,851,851,6.01,851,5114.51,Fulfilled,0,Filled
582,2024-04-20,P2,Plant B,2617,159,DC3,Distribution Center 3,520,520,4.5,520,2340.0,Fulfilled,0,Filled
583,2024-04-21,P1,Plant A,1650,670,DC1,Distribution Center 1,980,980,4.01,980,3929.7999999999997,Fulfilled,0,Filled
584,2024-04-21,P1,Plant A,1650,0,DC2,Distribution Center 2,1013,670,3.78,670,2532.6,Fulfilled,343,Partially Filled
585,2024-04-21,P2,Plant B,2751,1683,DC1,Distribution Center 1,1068,1068,4.97,1068,5307.96,Fulfilled,0,Filled
586,2024-04-21,P2,Plant B,2751,847,DC2,Distribution Center 2,836,836,4.73,836,3954.28,Fulfilled,0,Filled
587,2024-04-21,P2,Plant B,2751,0,DC3,Distribution Center 3,1206,847,4.95,847,4192.650000000001,Fulfilled,359,Partially Filled
588,2024-04-22,P1,Plant A,1622,637,DC1,Distribution Center 1,985,985,4.33,985,4265.05,Fulfilled,0,Filled
589,2024-04-22,P1,Plant A,1622,0,DC2,Distribution Center 2,1094,637,4.78,637,3044.86,Fulfilled,457,Partially Filled
590,2024-04-22,P2,Plant B,2452,1706,DC1,Distribution Center 1,746,746,5.65,746,4214.900000000001,Fulfilled,0,Filled
591,2024-04-22,P2,Plant B,2452,1086,DC2,Distribution Center 2,620,620,4.9,620,3038.0,Fulfilled,0,Filled
592,2024-04-22,P2,Plant B,2452,611,DC3,Distribution Center 3,475,475,5.36,475,2546.0,Fulfilled,0,Filled
593,2024-04-23,P1,Plant A,1398,311,DC1,Distribution Center 1,1087,1087,4.98,1087,5413.26,Fulfilled,0,Filled
594,2024-04-23,P1,Plant A,1398,0,DC2,Distribution Center 2,1284,311,5.65,311,1757.15,Partially Fulfilled,973,Partially Filled
595,2024-04-23,P2,Plant B,2408,1543,DC1,Distribution Center 1,865,865,4.74,865,4100.1,Fulfilled,0,Filled
596,2024-04-23,P2,Plant B,2408,900,DC2,Distribution Center 2,643,643,5.54,643,3562.22,Fulfilled,0,Filled
597,2024-04-23,P2,Plant B,2408,55,DC3,Distribution Center 3,845,845,4.98,845,4208.1,Fulfilled,0,Filled
598,2024-04-24,P1,Plant A,2832,2239,DC1,Distribution Center 1,593,593,4.5,593,2668.5,Fulfilled,0,Filled
599,2024-04-24,P1,Plant A,2832,1198,DC2,Distribution Center 2,1041,1041,4.76,1041,4955.16,Fulfilled,0,Filled
600,2024-04-24,P1,Plant A,2832,723,DC3,Distribution Center 3,475,475,4.57,475,2170.75,Fulfilled,0,Filled
601,2024-04-24,P2,Plant B,1898,1411,DC1,Distribution Center 1,487,487,4.01,487,1952.87,Fulfilled,0,Filled
602,2024-04-24,P2,Plant B,1898,879,DC2,Distribution Center 2,532,532,5.9,532,3138.8,Fulfilled,0,Filled
603,2024-04-24,P2,Plant B,1898,0,DC3,Distribution Center 3,1102,879,4.82,879,4236.780000000001,Fulfilled,223,Partially Filled
604,2024-04-25,P1,Plant A,2127,1520,DC1,Distribution Center 1,607,607,5.0,607,3035.0,Fulfilled,0,Filled
605,2024-04-25,P1,Plant A,2127,546,DC2,Distribution Center 2,974,974,4.16,974,4051.84,Fulfilled,0,Filled
606,2024-04-25,P1,Plant A,2127,0,DC3,Distribution Center 3,1027,546,5.5,546,3003.0,Fulfilled,481,Partially Filled
607,2024-04-25,P2,Plant B,1651,844,DC1,Distribution Center 1,807,807,4.3,807,3470.1,Fulfilled,0,Filled
608,2024-04-25,P2,Plant B,1651,0,DC2,Distribution Center 2,1145,844,5.16,844,4355.04,Fulfilled,301,Partially Filled
609,2024-04-26,P1,Plant A,2133,1071,DC1,Distribution Center 1,1372,1062,5.05,1062,5363.099999999999,Fulfilled,310,Partially Filled
610,2024-04-26,P1,Plant A,2133,485,DC2,Distribution Center 2,586,586,5.61,586,3287.46,Fulfilled,0,Filled
611,2024-04-26,P1,Plant A,2133,0,DC3,Distribution Center 3,1240,485,4.95,485,2400.75,Fulfilled,755,Partially Filled
612,2024-04-26,P2,Plant B,2182,1608,DC1,Distribution Center 1,574,574,4.33,574,2485.42,Fulfilled,0,Filled
613,2024-04-26,P2,Plant B,2182,358,DC2,Distribution Center 2,1250,1250,6.24,1250,7800.0,Fulfilled,0,Filled
614,2024-04-26,P2,Plant B,2182,0,DC3,Distribution Center 3,687,358,4.73,358,1693.3400000000001,Fulfilled,329,Partially Filled
615,2024-04-27,P1,Plant A,1847,891,DC1,Distribution Center 1,956,956,4.15,956,3967.4000000000005,Fulfilled,0,Filled
616,2024-04-27,P1,Plant A,1847,281,DC2,Distribution Center 2,610,610,4.31,610,2629.1,Fulfilled,0,Filled
617,2024-04-27,P1,Plant A,1847,0,DC3,Distribution Center 3,1387,281,4.23,281,1188.63,Fulfilled,1106,Partially Filled
618,2024-04-27,P2,Plant B,2531,1800,DC1,Distribution Center 1,731,731,5.19,731,3793.8900000000003,Fulfilled,0,Filled
619,2024-04-27,P2,Plant B,2531,812,DC2,Distribution Center 2,988,988,4.2,988,4149.6,Fulfilled,0,Filled
620,2024-04-27,P2,Plant B,2531,0,DC3,Distribution Center 3,1063,812,4.51,812,3662.12,Fulfilled,251,Partially Filled
621,2024-04-28,P1,Plant A,2803,2296,DC1,Distribution Center 1,507,507,4.03,507,2043.21,Fulfilled,0,Filled
622,2024-04-28,P1,Plant A,2803,1357,DC2,Distribution Center 2,939,939,5.32,939,4995.4800000000005,Fulfilled,0,Filled
623,2024-04-28,P1,Plant A,2803,355,DC3,Distribution Center 3,1002,1002,4.47,1002,4478.94,Fulfilled,0,Filled
624,2024-04-28,P2,Plant B,1538,447,DC1,Distribution Center 1,1091,1091,5.22,1091,5695.0199999999995,Fulfilled,0,Filled
625,2024-04-28,P2,Plant B,1538,0,DC2,Distribution Center 2,692,447,4.71,447,2105.37,Fulfilled,245,Partially Filled
626,2024-04-29,P1,Plant A,1787,1063,DC1,Distribution Center 1,724,724,4.82,724,3489.6800000000003,Fulfilled,0,Filled
627,2024-04-29,P1,Plant A,1787,333,DC2,Distribution Center 2,730,730,5.23,730,3817.9,Fulfilled,0,Filled
628,2024-04-29,P1,Plant A,1787,0,DC3,Distribution Center 3,1438,333,4.41,333,1468.53,Fulfilled,1105,Partially Filled
629,2024-04-29,P2,Plant B,2810,1753,DC1,Distribution Center 1,1057,1057,6.04,1057,6384.28,Fulfilled,0,Filled
630,2024-04-29,P2,Plant B,2810,350,DC2,Distribution Center 2,1403,1403,5.17,1403,7253.51,Fulfilled,0,Filled
631,2024-04-29,P2,Plant B,2810,0,DC3,Distribution Center 3,894,350,5.64,350,1974.0,Fulfilled,544,Partially Filled
632,2024-04-30,P1,Plant A,2235,1657,DC1,Distribution Center 1,578,578,5.33,578,3080.7400000000002,Fulfilled,0,Filled
633,2024-04-30,P1,Plant A,2235,485,DC2,Distribution Center 2,1172,1172,4.52,1172,5297.44,Fulfilled,0,Filled
634,2024-04-30,P1,Plant A,2235,0,DC3,Distribution Center 3,842,485,5.87,485,2846.9500000000003,Fulfilled,357,Partially Filled
635,2024-04-30,P2,Plant B,2299,1217,DC1,Distribution Center 1,1082,1082,4.79,1082,5182.78,Fulfilled,0,Filled
636,2024-04-30,P2,Plant B,2299,571,DC2,Distribution Center 2,646,646,4.56,646,2945.7599999999998,Fulfilled,0,Filled
637,2024-04-30,P2,Plant B,2299,0,DC3,Distribution Center 3,1506,571,5.32,571,3037.7200000000003,Fulfilled,935,Partially Filled
638,2024-05-01,P1,Plant A,2231,1044,DC1,Distribution Center 1,1409,1187,5.49,1187,6516.63,Fulfilled,222,Partially Filled
639,2024-05-01,P1,Plant A,2231,0,DC2,Distribution Center 2,1322,1044,5.63,1044,5877.72,Fulfilled,278,Partially Filled
640,2024-05-01,P2,Plant B,2039,1137,DC1,Distribution Center 1,902,902,4.87,902,4392.74,Fulfilled,0,Filled
641,2024-05-01,P2,Plant B,2039,341,DC2,Distribution Center 2,796,796,5.8,796,4616.8,Fulfilled,0,Filled
642,2024-05-01,P2,Plant B,2039,0,DC3,Distribution Center 3,761,341,5.22,341,1780.02,Fulfilled,420,Partially Filled
643,2024-05-02,P1,Plant A,1318,518,DC1,Distribution Center 1,800,800,5.72,800,4576.0,Fulfilled,0,Filled
644,2024-05-02,P1,Plant A,1318,0,DC2,Distribution Center 2,931,518,5.36,518,2776.48,Fulfilled,413,Partially Filled
645,2024-05-02,P2,Plant B,2110,1335,DC1,Distribution Center 1,775,775,4.75,775,3681.25,Fulfilled,0,Filled
646,2024-05-02,P2,Plant B,2110,0,DC2,Distribution Center 2,1385,1335,4.76,1335,6354.599999999999,Fulfilled,50,Partially Filled
647,2024-05-03,P1,Plant A,2193,1329,DC1,Distribution Center 1,945,864,4.5,864,3888.0,Fulfilled,81,Partially Filled
648,2024-05-03,P1,Plant A,2193,241,DC2,Distribution Center 2,1179,1088,5.66,1088,6158.08,Fulfilled,91,Partially Filled
649,2024-05-03,P1,Plant A,2193,0,DC3,Distribution Center 3,1114,241,5.03,241,1212.23,Fulfilled,873,Partially Filled
650,2024-05-03,P2,Plant B,1422,757,DC1,Distribution Center 1,665,665,5.25,665,3491.25,Fulfilled,0,Filled
651,2024-05-03,P2,Plant B,1422,0,DC2,Distribution Center 2,1074,757,4.7,757,3557.9,Fulfilled,317,Partially Filled
652,2024-05-04,P1,Plant A,2935,1474,DC1,Distribution Center 1,1461,1461,4.29,1461,6267.69,Fulfilled,0,Filled
653,2024-05-04,P1,Plant A,2935,216,DC2,Distribution Center 2,1258,1258,3.96,1258,4981.68,Fulfilled,0,Filled
654,2024-05-04,P1,Plant A,2935,0,DC3,Distribution Center 3,1177,216,5.65,216,1220.4,Fulfilled,961,Partially Filled
655,2024-05-04,P2,Plant B,1846,1222,DC1,Distribution Center 1,624,624,4.31,624,2689.4399999999996,Fulfilled,0,Filled
656,2024-05-04,P2,Plant B,1846,160,DC2,Distribution Center 2,1078,1062,4.65,1062,4938.3,Fulfilled,16,Partially Filled
657,2024-05-04,P2,Plant B,1846,0,DC3,Distribution Center 3,1015,160,6.26,160,1001.5999999999999,Fulfilled,855,Partially Filled
